"matchedname","authority","sourceid","uri","GBIF_id"
"Alliaria petiolata","(M. Bieb.) Cavara & Grande","iPlant_TNRS","http://www.tropicos.org/Name/4100299","5376075"
"Allionia incarnata","L.","iPlant_TNRS","http://www.tropicos.org/Name/22500001","5384861"
"Allium acuminatum","Hook.","iPlant_TNRS","http://www.tropicos.org/Name/18401620","2856154"
"Allium ampeloprasum","L.","iPlant_TNRS","http://www.tropicos.org/Name/18400005","2856037"
"Allium canadense","L.","iPlant_TNRS","http://www.tropicos.org/Name/18401640","2855611"
"Allium cepa","L.","iPlant_TNRS","http://www.tropicos.org/Name/18401646","2857697"
"Allium mutabile","Michx.","iPlant_TNRS","http://www.tropicos.org/Name/18403974","4270230"
"Allium neapolitanum","Cirillo","iPlant_TNRS","http://www.tropicos.org/Name/18401695","2856348"
"Allium oleraceum","L.","iPlant_TNRS","http://www.tropicos.org/Name/18400071","2857071"
"Allium paniculatum","L.","iPlant_TNRS","http://www.tropicos.org/Name/18403577","2856288"
"Allium porrum","L.","iPlant_TNRS","http://www.tropicos.org/Name/18400448","2856476"
"Allium roseum","L.","iPlant_TNRS","http://www.tropicos.org/Name/18400087","2855893"
"Allium rotundum","L.","iPlant_TNRS","http://www.tropicos.org/Name/18400088","2855963"
"Allium scorodoprasum","L.","iPlant_TNRS","http://www.tropicos.org/Name/18401723","9177060"
"Allium tricoccum","Aiton","iPlant_TNRS","http://www.tropicos.org/Name/18400477","2856301"
"Allium triquetrum","L.","iPlant_TNRS","http://www.tropicos.org/Name/18401734","2856457"
"Allium ursinum","L.","iPlant_TNRS","http://www.tropicos.org/Name/18400122","2857601"
"Allium vineale","L.","iPlant_TNRS","http://www.tropicos.org/Name/18400125","7792960"
"Allmania nodiflora","(L.) R. Br.","iPlant_TNRS","http://www.tropicos.org/Name/1100017","8494140"
"Alnus cordata","(Loisel.) Loisel.","iPlant_TNRS","http://www.tropicos.org/Name/50269315","2876607"
"Alnus crispa","(Aiton) Pursh","iPlant_TNRS","http://www.tropicos.org/Name/3600041","2876288"
"Alnus glutinosa","(L.) Gaertn.","iPlant_TNRS","http://www.tropicos.org/Name/3600001","2876213"
"Alnus rugosa","(Du Roi) R.T. Clausen","iPlant_TNRS","http://www.tropicos.org/Name/3600099","2876469"
"Alnus rhombifolia","Nutt.","iPlant_TNRS","http://www.tropicos.org/Name/3600051","2876207"
"Alnus rubra","Bong.","iPlant_TNRS","http://www.tropicos.org/Name/3600058","2876176"
"Alnus serrulata","(Aiton) Willd.","iPlant_TNRS","http://www.tropicos.org/Name/3600055","2876528"
"Alnus sinuata","(Regel) Á. Löve & D. Löve","iPlant_TNRS","http://www.tropicos.org/Name/3600429","7418275"
"Alocasia brisbanensis","(F.M. Bailey) Domin","iPlant_TNRS","http://www.tropicos.org/Name/2100223","5329885"
"Aloe arborescens","Mill.","iPlant_TNRS","http://www.tropicos.org/Name/18400127","2777537"
"Aloe ferox","Mill.","iPlant_TNRS","http://www.tropicos.org/Name/18400494","2777789"
"Aloe latifolia","(Haw.) Haw.","iPlant_TNRS","http://www.tropicos.org/Name/18400498","2777440"
"Aloe maculata","All.","iPlant_TNRS","http://www.tropicos.org/Name/18402373","2777430"
"Aloe parvibracteata","Schönland","iPlant_TNRS","http://www.tropicos.org/Name/18402398","8102806"
"Aloe saponaria","Haw.","iPlant_TNRS","http://www.tropicos.org/Name/18400505","2777438"
"Alopecurus aequalis","Sobol.","iPlant_TNRS","http://www.tropicos.org/Name/25504105","5290083"
"Alopecurus geniculatus","L.","iPlant_TNRS","http://www.tropicos.org/Name/25504250","5290090"
"Alopecurus japonicus","Steud.","iPlant_TNRS","http://www.tropicos.org/Name/25504316","5672215"
"Alopecurus myosuroides","Huds.","iPlant_TNRS","http://www.tropicos.org/Name/25509256","5290097"
"Alopecurus pratensis","L.","iPlant_TNRS","http://www.tropicos.org/Name/25504391","5290081"
"Aloysia lycioides","Cham.","iPlant_TNRS","http://www.tropicos.org/Name/33703165","6398243"
"Aloysia triphylla","Royle","iPlant_TNRS","http://www.tropicos.org/Name/50214312","5341163"
"Alsia","Sull.","iPlant_TNRS","http://www.tropicos.org/Name/35000035","2678411"
"Alstonia macrophylla","Wall. ex G. Don","iPlant_TNRS","http://www.tropicos.org/Name/1805828","5414411"
"Alstroemeria aurea","Graham","iPlant_TNRS","http://www.tropicos.org/Name/50122539","2753786"
"Alstroemeria pulchella","L. f.","iPlant_TNRS","http://www.tropicos.org/Name/1200384","7957999"
"Alternanthera bettzickiana","(Regel) G. Nicholson","iPlant_TNRS","http://www.tropicos.org/Name/1100046","3673270"
"Alternanthera ficoidea","(L.) P. Beauv.","iPlant_TNRS","http://www.tropicos.org/Name/1101347","8160803"
"Alternanthera philoxeroides","(Mart.) Griseb.","iPlant_TNRS","http://www.tropicos.org/Name/1100413","3084923"
"Alternanthera pungens","Kunth","iPlant_TNRS","http://www.tropicos.org/Name/1100414","3084949"
"Alternanthera repens","Kunth","iPlant_TNRS","http://www.tropicos.org/Name/1100414","3084949"
"Alternanthera sessilis","(L.) R. Br. ex DC.","iPlant_TNRS","http://www.tropicos.org/Name/1101164","3084939"
"Althaea cannabina","L.","iPlant_TNRS","http://www.tropicos.org/Name/19601248","3152519"
"Althaea hirsuta","L.","iPlant_TNRS","http://www.tropicos.org/Name/19601249","3152521"
"Alysicarpus vaginalis","(L.) DC.","iPlant_TNRS","http://www.tropicos.org/Name/13046211","2948605"
"Alyssum alyssoides","(L.) L.","iPlant_TNRS","http://www.tropicos.org/Name/4102072","3044855"
"Alyssum linifolium","Stephan ex Willd.","iPlant_TNRS","http://www.tropicos.org/Name/4100013","3045203"
"Amaranthus albus","L.","iPlant_TNRS","http://www.tropicos.org/Name/1100002","7905507"
"Amaranthus blitoides","S. Watson","iPlant_TNRS","http://www.tropicos.org/Name/1100421","5384395"
"Amaranthus lividus","L.","iPlant_TNRS","http://www.tropicos.org/Name/1100356","8911082"
"Amaranthus gracilis","(Salzm. ex Moq.) Carretero, Muñoz Garm. & Pedrol","iPlant_TNRS","http://www.tropicos.org/Name/50229457","5548040"
"Amaranthus bouchonii","Thell.","iPlant_TNRS","http://www.tropicos.org/Name/1100003","5384361"
"Amaranthus caudatus","L.","iPlant_TNRS","http://www.tropicos.org/Name/1100004","6109611"
"Amaranthus crispus","(Lesp. & Thévenau) Terracciano","iPlant_TNRS","http://www.tropicos.org/Name/1100018","5384341"
"Amaranthus cruentus","L.","iPlant_TNRS","http://www.tropicos.org/Name/1100428","5384390"
"Amaranthus paniculatus","L.","iPlant_TNRS","http://www.tropicos.org/Name/1100428","5384390"
"Amaranthus deflexus","L.","iPlant_TNRS","http://www.tropicos.org/Name/1100429","5384396"
"Amaranthus dubius","Mart. ex Thell.","iPlant_TNRS","http://www.tropicos.org/Name/1100005","8279930"
"Amaranthus graecizans","Cutanda","iPlant_TNRS","http://www.tropicos.org/Name/100287171","5384373"
"Amaranthus grandiflorus","(J.M. Black) J.M. Black","iPlant_TNRS","http://www.tropicos.org/Name/100287173","5547906"
"Amaranthus hybridus","L.","iPlant_TNRS","http://www.tropicos.org/Name/1100008","5384364"
"Amaranthus quitensis","L.","iPlant_TNRS","http://www.tropicos.org/Name/1100008","5384364"
"Amaranthus muricatus","(Moq.) Hieron.","iPlant_TNRS","http://www.tropicos.org/Name/1100934","5384332"
"Amaranthus palmeri","S. Watson","iPlant_TNRS","http://www.tropicos.org/Name/1100020","5384393"
"Amaranthus patulus","Bertol.","iPlant_TNRS","http://www.tropicos.org/Name/50251470","5384366"
"Amaranthus powellii","S. Watson","iPlant_TNRS","http://www.tropicos.org/Name/1100930","5384359"
"Amaranthus retroflexus","L.","iPlant_TNRS","http://www.tropicos.org/Name/1100012","6109534"
"Amaranthus spinosus","L.","iPlant_TNRS","http://www.tropicos.org/Name/1100013","5384401"
"Amaranthus thunbergii","Moq.","iPlant_TNRS","http://www.tropicos.org/Name/1100944","5384383"
"Amaranthus gangeticus","L.","iPlant_TNRS","http://www.tropicos.org/Name/1100014","5384397"
"Amaranthus mangostanus","L.","iPlant_TNRS","http://www.tropicos.org/Name/1100014","5384397"
"Amaranthus tricolor","L.","iPlant_TNRS","http://www.tropicos.org/Name/1100014","5384397"
"Acnida altissima","(Moq.) J.D. Sauer","iPlant_TNRS","http://www.tropicos.org/Name/1101073","5384347"
"Amaranthus rudis","(Moq.) J.D. Sauer","iPlant_TNRS","http://www.tropicos.org/Name/1101073","5384347"
"Amaranthus viridis","L.","iPlant_TNRS","http://www.tropicos.org/Name/1100015","8078113"
"Amaryllis belladonna","L.","iPlant_TNRS","http://www.tropicos.org/Name/1200004","5325855"
"Ambrosia","L.","iPlant_TNRS","http://www.tropicos.org/Name/40011701","3110576"
"Franseria acanthicarpa","Hook.","iPlant_TNRS","http://www.tropicos.org/Name/2709259","3110626"
"Ambrosia artemisiifolia","L.","iPlant_TNRS","http://www.tropicos.org/Name/2701648","8002952"
"Ambrosia bidentata","Michx.","iPlant_TNRS","http://www.tropicos.org/Name/2709263","3110685"
"Ambrosia confertiflora","DC.","iPlant_TNRS","http://www.tropicos.org/Name/2701649","3110654"
"Franseria confertiflora","DC.","iPlant_TNRS","http://www.tropicos.org/Name/2701649","3110654"
"Ambrosia grayi","(A. Nelson) Shinners","iPlant_TNRS","http://www.tropicos.org/Name/2709271","3110651"
"Franseria tomentosa","(A. Nelson) Shinners","iPlant_TNRS","http://www.tropicos.org/Name/2709271","3110651"
"Ambrosia maritima","L.","iPlant_TNRS","http://www.tropicos.org/Name/2704054","7499720"
"Hymenoclea monogyra","(Torr. & A. Gray) Strother & B.G. Baldwin","iPlant_TNRS","http://www.tropicos.org/Name/50244621","3110726"
"Ambrosia psilostachya","DC.","iPlant_TNRS","http://www.tropicos.org/Name/2701652","3110686"
"Ambrosia tenuifolia","Spreng.","iPlant_TNRS","http://www.tropicos.org/Name/2701653","3110580"
"Franseria discolor","Nutt.","iPlant_TNRS","http://www.tropicos.org/Name/2709283","3110615"
"Ambrosia trifida","L.","iPlant_TNRS","http://www.tropicos.org/Name/2700037","3110588"
"Amelanchier alnifolia","(Nutt.) Nutt. ex M. Roem.","iPlant_TNRS","http://www.tropicos.org/Name/27800027","8168485"
"Amelanchier arborea","(F. Michx.) Fernald","iPlant_TNRS","http://www.tropicos.org/Name/27800218","3024052"
"Amelanchier canadensis","(L.) Medik.","iPlant_TNRS","http://www.tropicos.org/Name/27800220","3023833"
"Amelanchier florida","Lindl.","iPlant_TNRS","http://www.tropicos.org/Name/27802537","3023912"
"Amelanchier laevis","Wiegand","iPlant_TNRS","http://www.tropicos.org/Name/27800223","3023832"
"Amelanchier sanguinea","(Pursh) DC.","iPlant_TNRS","http://www.tropicos.org/Name/27800029","8569700"
"Achnatherum brachychaetum","(Godr.) Arriaga & Barkworth","iPlant_TNRS","http://www.tropicos.org/Name/50301424","4106349"
"Stipa brachychaeta","(Godr.) Arriaga & Barkworth","iPlant_TNRS","http://www.tropicos.org/Name/50301424","4106349"
"Achnatherum caudatum","(Trin.) Arriaga & Barkworth","iPlant_TNRS","http://www.tropicos.org/Name/50301426","4106335"
"Stipa caudata","(Trin.) Arriaga & Barkworth","iPlant_TNRS","http://www.tropicos.org/Name/50301426","4106335"
"Amethystea coerulea","L.","iPlant_TNRS","http://www.tropicos.org/Name/17603639","3884943"
"Ammannia auriculata","Willd.","iPlant_TNRS","http://www.tropicos.org/Name/19200014","3188714"
"Ammannia baccifera","L.","iPlant_TNRS","http://www.tropicos.org/Name/19200231","3188716"
"Ammannia coccinea","Rottb.","iPlant_TNRS","http://www.tropicos.org/Name/19200303","3188711"
"Ammannia prieuriana","Guill. & Perr.","iPlant_TNRS","http://www.tropicos.org/Name/19200405","3989014"
"Ammi majus","L.","iPlant_TNRS","http://www.tropicos.org/Name/1700290","3034182"
"Ammi visnaga","(L.) Lam.","iPlant_TNRS","http://www.tropicos.org/Name/1700292","3034183"
"Ammophila arenaria","(L.) Link","iPlant_TNRS","http://www.tropicos.org/Name/25510722","5289845"
"Ammophila breviligulata","Fernald","iPlant_TNRS","http://www.tropicos.org/Name/25504550","5289843"
"Mascagnia concinna","(C.V. Morton) W.R. Anderson","iPlant_TNRS","http://www.tropicos.org/Name/50299657","3985987"
"Mascagnia pubiflora","(A. Juss.) W.R. Anderson","iPlant_TNRS","http://www.tropicos.org/Name/50299662","3985962"
"Amorpha fruticosa","L.","iPlant_TNRS","http://www.tropicos.org/Name/13015631","5357407"
"Ampelamus albidus","(Nutt.) Britton","iPlant_TNRS","http://www.tropicos.org/Name/2608458","3170390"
"Ampelopsis arborea","(L.) Koehne","iPlant_TNRS","http://www.tropicos.org/Name/34000190","3039184"
"Ampelopsis brevipedunculata","(Maxim.) Momiy.","iPlant_TNRS","http://www.tropicos.org/Name/34001567","4052825"
"Pithecoctenium cynanchoides","(Lindl.) L.G. Lohmann","iPlant_TNRS","http://www.tropicos.org/Name/100383756","7939692"
"Amsinckia","Lehm.","iPlant_TNRS","http://www.tropicos.org/Name/40012860","2925869"
"Amsinckia calycina","(Moris) Chater","iPlant_TNRS","http://www.tropicos.org/Name/4000002","4060237"
"Amsinckia douglasiana","A. DC.","iPlant_TNRS","http://www.tropicos.org/Name/4000771","2925887"
"Amsinckia intermedia","Fisch. & C.A. Mey.","iPlant_TNRS","http://www.tropicos.org/Name/4000003","6395134"
"Amsinckia lycopsoides","Lehm.","iPlant_TNRS","http://www.tropicos.org/Name/4000777","2925874"
"Amsinckia menziesii","(Lehm.) A. Nelson & J.F. Macbr.","iPlant_TNRS","http://www.tropicos.org/Name/4000778","2925870"
"Amsinckia tessellata","A. Gray","iPlant_TNRS","http://www.tropicos.org/Name/4000784","2925877"
"Prunus dulcis","L.","iPlant_TNRS","http://www.tropicos.org/Name/27800228","7672599"
"Anacardium occidentale","L.","iPlant_TNRS","http://www.tropicos.org/Name/1300006","5421368"
"Anacyclus clavatus","(Desf.) Pers.","iPlant_TNRS","http://www.tropicos.org/Name/2700041","3148589"
"Anacyclus radiatus","Loisel.","iPlant_TNRS","http://www.tropicos.org/Name/2701675","3148560"
"Piptadenia peregrina","(L.) Speg.","iPlant_TNRS","http://www.tropicos.org/Name/13015662","2952808"
"Anagallis arvensis","L.","iPlant_TNRS","http://www.tropicos.org/Name/26400001","3169305"
"Anagallis caerulea","(L.) Lüdi","iPlant_TNRS","http://www.tropicos.org/Name/100288007","7966056"
"Anagallis parviflora","(Hoffmanns. & Link) Arcang.","iPlant_TNRS","http://www.tropicos.org/Name/100288014","7752875"
"Anagallis foemina","Mill.","iPlant_TNRS","http://www.tropicos.org/Name/26400269","4005597"
"Anagallis minima","(L.) E.H.L. Krause","iPlant_TNRS","http://www.tropicos.org/Name/26400320","3169308"
"Ananas comosus","(L.) Merr.","iPlant_TNRS","http://www.tropicos.org/Name/4300877","5288819"
"Anaphalis margaritacea","(L.) Benth. & Hook. f.","iPlant_TNRS","http://www.tropicos.org/Name/2741344","4926336"
"Anchusa azurea","Mill.","iPlant_TNRS","http://www.tropicos.org/Name/4000004","5341198"
"Anchusa capensis","Thunb.","iPlant_TNRS","http://www.tropicos.org/Name/4001390","5341200"
"Anchusa italica","Retz.","iPlant_TNRS","http://www.tropicos.org/Name/4000788","5341199"
"Anchusa officinalis","L.","iPlant_TNRS","http://www.tropicos.org/Name/4000008","5341201"
"Andira humilis","Mart. ex Benth.","iPlant_TNRS","http://www.tropicos.org/Name/13015691","2952199"
"Andrographis paniculata","(Burm. f.) Wall. ex Nees","iPlant_TNRS","http://www.tropicos.org/Name/100007","3173178"
"Andropogon bicornis","L.","iPlant_TNRS","http://www.tropicos.org/Name/25513250","2706079"
"Andropogon distachyos","L.","iPlant_TNRS","http://www.tropicos.org/Name/25505144","4150293"
"Andropogon gayanus","Kunth","iPlant_TNRS","http://www.tropicos.org/Name/25505300","2706112"
"Andropogon gerardi","Vitman","iPlant_TNRS","http://www.tropicos.org/Name/25511644","2706099"
"Andropogon glomeratus","(Walter) Britton, Sterns & Poggenb.","iPlant_TNRS","http://www.tropicos.org/Name/25505346","2706097"
"Andropogon lateralis","Nees","iPlant_TNRS","http://www.tropicos.org/Name/25505572","4146132"
"Andropogon ternarius","Michx.","iPlant_TNRS","http://www.tropicos.org/Name/25506412","2706082"
"Andropogon virginicus","L.","iPlant_TNRS","http://www.tropicos.org/Name/25509277","2706080"
"Androsace elongata","L.","iPlant_TNRS","http://www.tropicos.org/Name/26400306","3169325"
"Androsace maxima","L.","iPlant_TNRS","http://www.tropicos.org/Name/26400048","3169329"
"Androsace diffusa","L.","iPlant_TNRS","http://www.tropicos.org/Name/26400130","3169326"
"Androsace septentrionalis","L.","iPlant_TNRS","http://www.tropicos.org/Name/26400130","3169326"
"Anemone canadensis","L.","iPlant_TNRS","http://www.tropicos.org/Name/27100648","3033277"
"Anemone cylindrica","A. Gray","iPlant_TNRS","http://www.tropicos.org/Name/27100025","3033245"
"Clematis flammula","(L.) K. Krause","iPlant_TNRS","http://www.tropicos.org/Name/100288813","3926417"
"Anemone multifida","Poir.","iPlant_TNRS","http://www.tropicos.org/Name/27100032","3033252"
"Anemone virginiana","L.","iPlant_TNRS","http://www.tropicos.org/Name/27100048","3033255"
"Anemopsis californica","Hook. & Arn.","iPlant_TNRS","http://www.tropicos.org/Name/29000016","3086504"
"Anethum graveolens","L.","iPlant_TNRS","http://www.tropicos.org/Name/1700006","3034646"
"Angelica atropurpurea","L.","iPlant_TNRS","http://www.tropicos.org/Name/1700801","5371822"
"Angelica sylvestris","L.","iPlant_TNRS","http://www.tropicos.org/Name/1700008","5371818"
"Angelonia salicariifolia","Bonpl.","iPlant_TNRS","http://www.tropicos.org/Name/29200988","3171808"
"Angophora costata","(Gaertn.) Hochr. ex Britten","iPlant_TNRS","http://www.tropicos.org/Name/100147894","3177431"
"Bifora radians","(M. Bieb.) Kuntze","iPlant_TNRS","http://www.tropicos.org/Name/100289303","3641964"
"Bifora testiculata","(L.) Kuntze","iPlant_TNRS","http://www.tropicos.org/Name/100289304","3641953"
"Anisocereus","Backeb.","iPlant_TNRS","http://www.tropicos.org/Name/40015014","7283379"
"Annona glabra","L.","iPlant_TNRS","http://www.tropicos.org/Name/1600683","5407100"
"Annona reticulata","L.","iPlant_TNRS","http://www.tropicos.org/Name/1600671","5407123"
"Annona squamosa","L.","iPlant_TNRS","http://www.tropicos.org/Name/1600002","5407099"
"Anoda cristata","(L.) Schltdl.","iPlant_TNRS","http://www.tropicos.org/Name/19600947","3152493"
"Anredera baselloides","(Ten.) Steenis","iPlant_TNRS","http://www.tropicos.org/Name/3200042","3083508"
"Anredera cordifolia","(Ten.) Steenis","iPlant_TNRS","http://www.tropicos.org/Name/3200042","3083508"
"Antennaria neglecta","Greene","iPlant_TNRS","http://www.tropicos.org/Name/2700052","5385488"
"Antennaria neodioica","Greene","iPlant_TNRS","http://www.tropicos.org/Name/2701685","6064840"
"Antennaria parvifolia","Nutt.","iPlant_TNRS","http://www.tropicos.org/Name/2709317","5385520"
"Antennaria plantaginifolia","(L.) Hook.","iPlant_TNRS","http://www.tropicos.org/Name/50051894","7459903"
"Antennaria rosea","Greene","iPlant_TNRS","http://www.tropicos.org/Name/2701689","5385499"
"Anthemis","L.","iPlant_TNRS","http://www.tropicos.org/Name/40016051","3122476"
"Anthemis altissima","L.","iPlant_TNRS","http://www.tropicos.org/Name/2700058","7999645"
"Anthemis arvensis","L.","iPlant_TNRS","http://www.tropicos.org/Name/2700059","3102781"
"Anthemis austriaca","Jacq.","iPlant_TNRS","http://www.tropicos.org/Name/2700061","3102828"
"Anthemis cotula","L.","iPlant_TNRS","http://www.tropicos.org/Name/2700066","8035698"
"Anthephora pubescens","Nees","iPlant_TNRS","http://www.tropicos.org/Name/25506673","4135365"
"Anthoxanthum aristatum","Boiss.","iPlant_TNRS","http://www.tropicos.org/Name/25506813","2705972"
"Anthoxanthum puelii","Boiss.","iPlant_TNRS","http://www.tropicos.org/Name/25506813","2705972"
"Anthoxanthum odoratum","L.","iPlant_TNRS","http://www.tropicos.org/Name/25506855","2705975"
"Anthriscus caucalis","M. Bieb.","iPlant_TNRS","http://www.tropicos.org/Name/1700009","5371743"
"Anthriscus sylvestris","(L.) Hoffm.","iPlant_TNRS","http://www.tropicos.org/Name/1700011","5371742"
"Antigonon leptopus","Hook. & Arn.","iPlant_TNRS","http://www.tropicos.org/Name/26000132","2889355"
